provider,category,ip_family,cidr,source_url,first_observed_at
atlassian.com,bitbucket,ipv4,3.221.151.112/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,13.35.248.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,13.52.5.96/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,13.200.41.128/25,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,13.227.180.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,13.227.213.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,13.236.8.224/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,18.136.214.96/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,18.184.99.224/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,18.234.32.224/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,18.246.31.224/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,34.196.8.197/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,34.199.54.113/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,34.216.18.129/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,34.218.156.209/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,34.218.168.212/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,34.231.96.243/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,34.232.25.90/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,34.232.119.183/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,34.233.65.54/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,34.236.25.177/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,35.155.178.254/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,35.160.177.10/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,35.171.175.212/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,44.194.7.14/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,44.199.3.254/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,44.199.45.64/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,44.199.127.226/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,52.41.219.63/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,52.54.90.98/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,52.72.137.240/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,52.202.195.162/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,52.203.14.55/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,52.204.96.37/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,52.205.184.192/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
